movieId,title,genres,year,genres_list,genre_Film-Noir,genre_Fantasy,genre_Western,genre_Children,genre_Action,genre_Horror,genre_Crime,genre_Comedy,genre_Mystery,genre_Documentary,genre_Thriller,genre_Drama,genre_Animation,genre_(no genres listed),genre_Musical,genre_War,genre_Romance,genre_Sci-Fi,genre_Adventure,genre_IMAX,avg_rating,rating_count,rating_std,min_rating,max_rating,unique_users,first_rating_date,last_rating_date,rating_period_days,imdbId,tmdbId
26578,"Sacrifice, The (Offret - Sacraficatio) (1986)",Drama,1986.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.167,3.0,0.289,4.0,4.5,3.0,1128208260.0,1446618617.0,3685.3050578703705,91670,24657.0
26585,"Better Tomorrow, A (Ying hung boon sik) (1986)",Crime|Drama|Thriller,1986.0,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,3.833,3.0,0.764,3.0,4.5,3.0,1479542026.0,1517370572.0,437.8303935185185,92263,11471.0
26587,"Decalogue, The (Dekalog) (1989)",Crime|Drama|Romance,1989.0,"['Crime', 'Drama', 'Romance']",0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,5.0,1.0,0.0,5.0,5.0,1.0,1446573090.0,1446573090.0,0.0,92337,0.0
26590,G.I. Joe: The Movie (1987),Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1987.0,"['Action', 'Adventure', 'Animation', 'Children', 'Fantasy', 'Sci-Fi']",0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2.0,1.0,0.0,2.0,2.0,1.0,1519328066.0,1519328066.0,0.0,93066,17421.0
26593,Hell Comes to Frogtown (1988),Action|Comedy|Sci-Fi,1988.0,"['Action', 'Comedy', 'Sci-Fi']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.0,1.0,0.0,2.0,2.0,1.0,1519234570.0,1519234570.0,0.0,93171,22572.0
26599,"Law of Desire (Ley del deseo, La) (1987)",Comedy|Drama|Romance,1987.0,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,4.0,1.0,0.0,4.0,4.0,1.0,1171410026.0,1171410026.0,0.0,93412,4043.0
26603,Prince of Darkness (1987),Fantasy|Horror|Sci-Fi|Thriller,1987.0,"['Fantasy', 'Horror', 'Sci-Fi', 'Thriller']",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,4.5,1.0,0.0,4.5,4.5,1.0,1479543124.0,1479543124.0,0.0,93777,8852.0
26606,"Chinese Ghost Story, A (Sinnui yauwan) (1987)",Action|Fantasy|Horror|Romance,1987.0,"['Action', 'Fantasy', 'Horror', 'Romance']",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.25,2.0,0.354,4.0,4.5,2.0,1163954565.0,1215870005.0,600.8731481481482,93978,30421.0
26612,"Better Tomorrow II, A (Ying hung boon sik II) (1987)",Crime|Drama|Thriller,1987.0,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4.0,2.0,1.414,3.0,5.0,2.0,1479542033.0,1519235553.0,459.4157407407407,94357,18305.0
26614,"Bourne Identity, The (1988)",Action|Adventure|Drama|Mystery|Thriller,1988.0,"['Action', 'Adventure', 'Drama', 'Mystery', 'Thriller']",0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,3.389,9.0,1.219,0.5,4.5,9.0,1233376386.0,1487953242.0,2946.491388888889,94791,8677.0
26622,Dominick and Eugene (1988),Drama,1988.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,1519456093.0,1519456093.0,0.0,95050,49314.0
26629,Killer Klowns from Outer Space (1988),Comedy|Horror|Sci-Fi,1988.0,"['Comedy', 'Horror', 'Sci-Fi']",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.0,3.0,0.5,1.5,2.5,3.0,1186411174.0,1519137869.0,3851.003414351852,95444,16296.0
26630,Moonwalker (1988),Musical,1988.0,['Musical'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,1519236621.0,1519236621.0,0.0,95655,13192.0
26631,Alice (Neco z Alenky) (1988),Animation|Fantasy|Mystery,1988.0,"['Animation', 'Fantasy', 'Mystery']",0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.75,2.0,1.061,3.0,4.5,2.0,1311207645.0,1519148724.0,2406.725451388889,95715,18917.0
26645,Life Is a Long Quiet River (La vie est un long fleuve tranquille) (1988),Comedy,1988.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,0.0,4.0,4.0,1.0,1520409558.0,1520409558.0,0.0,96386,4271.0
26649,Lonesome Dove (1989),Adventure|Drama|Western,1989.0,"['Adventure', 'Drama', 'Western']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.75,2.0,0.354,3.5,4.0,2.0,1235975772.0,1519179724.0,3277.8235185185185,96639,13057.0
26662,Kiki's Delivery Service (Majo no takkyûbin) (1989),Adventure|Animation|Children|Drama|Fantasy,1989.0,"['Adventure', 'Animation', 'Children', 'Drama', 'Fantasy']",0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,4.059,17.0,0.726,2.0,5.0,17.0,1133730256.0,1519114851.0,4460.469849537037,97814,16859.0
26676,Almost an Angel (1990),Comedy,1990.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.0,0.0,2.5,2.5,1.0,1498511855.0,1498511855.0,0.0,99018,25943.0
26680,Cry-Baby (1990),Comedy|Musical|Romance,1990.0,"['Comedy', 'Musical', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3.8,5.0,0.758,3.0,5.0,5.0,1112632610.0,1474141776.0,4184.1338657407405,99329,9768.0
26681,Bullet in the Head (1990),Action|Drama|War,1990.0,"['Action', 'Drama', 'War']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,4.0,2.0,1.414,3.0,5.0,2.0,1474414992.0,1479542031.0,59.34072916666667,99426,11909.0
26686,Ghost Dad (1990),Comedy|Fantasy,1990.0,"['Comedy', 'Fantasy']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3.0,0.866,1.0,2.5,3.0,1189607506.0,1519124422.0,3813.8531944444444,99654,10485.0
26693,It (1990),Drama|Fantasy|Horror|Mystery|Thriller,1990.0,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Thriller']",0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,4.0,1.0,0.0,4.0,4.0,1.0,1229631220.0,1229631220.0,0.0,99864,2670.0
26694,Ju Dou (1990),Drama,1990.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,1.0,0.0,3.5,3.5,1.0,1171087422.0,1171087422.0,0.0,99902,41821.0
26695,"Krays, The (1990)",Drama,1990.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,1.0,0.0,3.5,3.5,1.0,1242289677.0,1242289677.0,0.0,99951,21344.0
26696,Lionheart (1990),Action,1990.0,['Action'],0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,1.0,0.0,0.5,0.5,1.0,1498502828.0,1498502828.0,0.0,100029,9399.0
26700,Nuns on the Run (1990),Comedy|Crime,1990.0,"['Comedy', 'Crime']",0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.25,2.0,0.354,2.0,2.5,2.0,1182417809.0,1519347948.0,3899.654386574074,100280,11131.0
26701,Patlabor: The Movie (Kidô keisatsu patorebâ: The Movie) (1989),Action|Animation|Crime|Drama|Film-Noir|Mystery|Sci-Fi|Thriller,1989.0,"['Action', 'Animation', 'Crime', 'Drama', 'Film-Noir', 'Mystery', 'Sci-Fi', 'Thriller']",1,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,0,1,0,0,3.0,1.0,0.0,3.0,3.0,1.0,1498531424.0,1498531424.0,0.0,100339,14571.0
26704,State of Grace (1990),Crime|Drama|Thriller,1990.0,"['Crime', 'Drama', 'Thriller']",0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,4.0,2.0,0.0,4.0,4.0,2.0,1143424982.0,1158355439.0,172.80621527777777,100685,1662.0
26712,35 Up (1991),Documentary,1991.0,['Documentary'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.0,3.0,0.0,4.0,4.0,3.0,1233381191.0,1238350273.0,57.51252314814815,101254,20562.0
26713,Days of Being Wild (A Fei jingjyuhn) (1990),Drama|Romance,1990.0,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.5,1.0,0.0,4.5,4.5,1.0,1536523457.0,1536523457.0,0.0,101258,18311.0
26717,Begotten (1990),Drama|Horror,1990.0,"['Drama', 'Horror']",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,1.0,0.0,0.5,0.5,1.0,1525285883.0,1525285883.0,0.0,101420,1483.0
26726,Dutch (1991),Comedy,1991.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.0,0.0,2.5,2.5,1.0,1519138083.0,1519138083.0,0.0,101786,25330.0
26729,Hearts of Darkness: A Filmmakers Apocalypse (1991),Documentary,1991.0,['Documentary'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.8,5.0,0.274,3.5,4.0,5.0,1172692081.0,1535854697.0,4203.271018518519,102015,4539.0
26732,Johnny Stecchino (1991),Comedy,1991.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,0.0,4.0,4.0,1.0,1391353980.0,1391353980.0,0.0,102164,12776.0
26736,Riki-Oh: The Story of Ricky (Lik Wong) (1991),Action|Crime|Thriller,1991.0,"['Action', 'Crime', 'Thriller']",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.5,1.0,0.0,4.5,4.5,1.0,1239123373.0,1239123373.0,0.0,102293,17467.0
26741,Mannequin 2: On the Move (1991),Comedy|Fantasy|Romance,1991.0,"['Comedy', 'Fantasy', 'Romance']",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.5,1.0,0.0,1.5,1.5,1.0,1498505302.0,1498505302.0,0.0,102395,34376.0
26743,Only Yesterday (Omohide poro poro) (1991),Animation|Drama,1991.0,"['Animation', 'Drama']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2.5,1.0,0.0,2.5,2.5,1.0,1525286951.0,1525286951.0,0.0,102587,15080.0
26745,Other People's Money (1991),Comedy|Drama|Romance,1991.0,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,2.5,1.0,0.0,2.5,2.5,1.0,1519351112.0,1519351112.0,0.0,102609,6463.0
26750,Quigley Down Under (1990),Adventure|Drama|Western,1990.0,"['Adventure', 'Drama', 'Western']",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3.25,2.0,0.354,3.0,3.5,2.0,1177618482.0,1242031891.0,745.5255671296296,102744,9588.0
26761,Prime Suspect 2 (1992),Crime|Drama|Mystery|Romance|Thriller,1992.0,"['Crime', 'Drama', 'Mystery', 'Romance', 'Thriller']",0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,1487958255.0,1487958255.0,0.0,103516,215993.0
26764,Captain America (1990),Action|Fantasy|Sci-Fi|Thriller|War,1990.0,"['Action', 'Fantasy', 'Sci-Fi', 'Thriller', 'War']",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1.25,2.0,1.061,0.5,2.0,2.0,1498510543.0,1515163247.0,192.73962962962963,103923,13995.0
26765,City Hunter (Sing si lip yan) (1993),Action|Comedy|Romance,1993.0,"['Action', 'Comedy', 'Romance']",0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.75,2.0,1.061,2.0,3.5,2.0,1479542426.0,1515250155.0,413.28390046296295,103950,11198.0
26776,Porco Rosso (Crimson Pig) (Kurenai no buta) (1992),Adventure|Animation|Comedy|Fantasy|Romance,1992.0,"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'Romance']",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,3.893,14.0,0.738,2.0,5.0,14.0,1131921594.0,1518767943.0,4477.388298611111,104652,11621.0
26777,"Stolen Children (Ladro di bambini, Il) (1992)",Drama,1992.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.0,1.0,0.0,4.0,4.0,1.0,1238445398.0,1238445398.0,0.0,104663,47714.0
26778,Ladybugs (1992),Comedy,1992.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,3.0,1.0,2.0,4.0,3.0,1228303507.0,1519263317.0,3367.5903935185183,104670,19087.0
26782,"Mambo Kings, The (1992)",Drama|Musical,1992.0,"['Drama', 'Musical']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.0,1.0,0.0,2.0,2.0,1.0,1519369048.0,1519369048.0,0.0,104802,40082.0
26791,Shining Through (1992),Drama|Romance|Thriller|War,1992.0,"['Drama', 'Romance', 'Thriller', 'War']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1.5,1.0,0.0,1.5,1.5,1.0,1109360596.0,1109360596.0,0.0,105391,31962.0
26792,Sidekicks (1992),Action|Adventure|Children|Comedy,1992.0,"['Action', 'Adventure', 'Children', 'Comedy']",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1.5,2.0,0.0,1.5,1.5,2.0,1196131245.0,1519342775.0,3740.8741898148146,105402,22590.0
26796,"Heart in Winter, A (Un coeur en hiver) (1992)",Drama|Romance,1992.0,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.5,1.0,0.0,3.5,3.5,1.0,1232573998.0,1232573998.0,0.0,105682,48150.0
26797,Visions of Light: The Art of Cinematography (1992),Documentary,1992.0,['Documentary'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,1498522069.0,1498522069.0,0.0,105764,41778.0
26810,Bad Boy Bubby (1993),Drama,1993.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.833,3.0,0.289,4.5,5.0,3.0,1171236722.0,1295907863.0,1442.9530208333333,106341,14135.0
26812,Barbarians at the Gate (1993),Drama,1993.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2.75,2.0,0.354,2.5,3.0,2.0,1234514493.0,1519348438.0,3296.6891782407406,106356,27678.0
26819,Fortress (1992),Action|Sci-Fi,1992.0,"['Action', 'Sci-Fi']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5,1.0,0.0,2.5,2.5,1.0,1167860705.0,1167860705.0,0.0,106950,12088.0
26828,Mr. Nanny (1993),Action|Children|Comedy,1993.0,"['Action', 'Children', 'Comedy']",0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.5,1.0,0.0,1.5,1.5,1.0,1498503939.0,1498503939.0,0.0,107612,19371.0
26838,"Snapper, The (1993)",Comedy|Drama,1993.0,"['Comedy', 'Drama']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,1163121688.0,1163121688.0,0.0,108170,12664.0
26840,Sonatine (Sonachine) (1993),Action|Comedy|Crime|Drama,1993.0,"['Action', 'Comedy', 'Crime', 'Drama']",0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5.0,1.0,0.0,5.0,5.0,1.0,1161954440.0,1161954440.0,0.0,108188,7500.0
26849,"Stand, The (1994)",Adventure|Drama|Fantasy|Horror|Sci-Fi,1994.0,"['Adventure', 'Drama', 'Fantasy', 'Horror', 'Sci-Fi']",0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,5.0,1.0,0.0,5.0,5.0,1.0,1446618777.0,1446618777.0,0.0,108941,13519.0
26854,"Darkman II: Return of Durant, The (1995)",Action|Crime|Horror,1995.0,"['Action', 'Crime', 'Horror']",0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.0,0.0,2.5,2.5,1.0,1519346846.0,1519346846.0,0.0,109552,18998.0
26861,Freaked (1993),Comedy|Sci-Fi,1993.0,"['Comedy', 'Sci-Fi']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,3.5,1.0,0.0,3.5,3.5,1.0,1519123523.0,1519123523.0,0.0,109838,17796.0
26865,Fist of Legend (Jing wu ying xiong) (1994),Action|Drama,1994.0,"['Action', 'Drama']",0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.375,4.0,1.797,1.0,5.0,4.0,1110758227.0,1519233401.0,4727.721921296296,110200,17809.0
26870,Major League II (1994),Comedy,1994.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.667,3.0,0.764,2.0,3.5,3.0,1136651997.0,1498515044.0,4188.229710648148,110442,11067.0
26871,My Father the Hero (1994),Comedy|Romance,1994.0,"['Comedy', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2.25,2.0,0.354,2.0,2.5,2.0,1269121347.0,1519243891.0,2894.9368518518518,110612,10486.0
26875,"Pure Formality, A (Pura formalità, Una) (1994)",Crime|Film-Noir|Mystery|Thriller,1994.0,"['Crime', 'Film-Noir', 'Mystery', 'Thriller']",1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,4.0,1.0,0.0,4.0,4.0,1.0,1174339747.0,1174339747.0,0.0,110917,19223.0
26887,"Langoliers, The (1995)",Drama|Fantasy|Horror|Mystery|Sci-Fi|Thriller,1995.0,"['Drama', 'Fantasy', 'Horror', 'Mystery', 'Sci-Fi', 'Thriller']",0,1,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,3.0,1.0,0.0,3.0,3.0,1.0,1450452879.0,1450452879.0,0.0,112040,152426.0
26900,"Last Wedding, The (Kivenpyörittäjän kylä) (1995)",Comedy|Drama,1995.0,"['Comedy', 'Drama']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,1333832473.0,1333832473.0,0.0,113556,51038.0
26901,Last of the Dogmen (1995),Adventure|Western,1995.0,"['Adventure', 'Western']",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.5,1.0,0.0,2.5,2.5,1.0,1234850414.0,1234850414.0,0.0,113617,30718.0
26903,Whisper of the Heart (Mimi wo sumaseba) (1995),Animation|Drama|Romance,1995.0,"['Animation', 'Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,3.8,5.0,0.837,2.5,4.5,5.0,1226359265.0,1503126195.0,3203.320949074074,113824,37797.0
26913,Street Fighter II: The Animated Movie (Sutorîto Faitâ II gekijô-ban) (1994),Action|Animation,1994.0,"['Action', 'Animation']",0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.5,1.0,0.0,1.5,1.5,1.0,1519336409.0,1519336409.0,0.0,114563,12613.0
26928,"Summer's Tale, A (Conte d'été) (1996)",Comedy|Drama|Romance,1996.0,"['Comedy', 'Drama', 'Romance']",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,5.0,1.0,0.0,5.0,5.0,1.0,1443982562.0,1443982562.0,0.0,115940,37563.0
26940,"Late Shift, The (1996)",Comedy,1996.0,['Comedy'],0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.0,0.0,2.5,2.5,1.0,1519346264.0,1519346264.0,0.0,116835,30330.0
26947,Pusher (1996),Crime|Thriller,1996.0,"['Crime', 'Thriller']",0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.5,1.0,0.0,2.5,2.5,1.0,1498517236.0,1498517236.0,0.0,117407,2061.0
26958,Emma (1996),Romance,1996.0,['Romance'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.5,1.0,0.0,3.5,3.5,1.0,1436031753.0,1436031753.0,0.0,118308,12254.0
26965,"Boxer, The (1997)",Drama|Thriller,1997.0,"['Drama', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.5,2.0,0.707,3.0,4.0,2.0,1124651675.0,1179160960.0,630.8945023148148,118760,16992.0
26974,Gummo (1997),Drama,1997.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.167,3.0,0.764,2.5,4.0,3.0,1241081209.0,1335219752.0,1089.5664699074075,119237,18415.0
26985,Nirvana (1997),Action|Sci-Fi,1997.0,"['Action', 'Sci-Fi']",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4.5,1.0,0.0,4.5,4.5,1.0,1171327366.0,1171327366.0,0.0,119794,8765.0
26999,"Lion King II: Simba's Pride, The (1998)",Adventure|Animation|Children|Musical|Romance,1998.0,"['Adventure', 'Animation', 'Children', 'Musical', 'Romance']",0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,3.0,2.0,0.0,3.0,3.0,2.0,1436000155.0,1495235498.0,685.5942476851852,120131,9732.0
27002,From the Earth to the Moon (1998),Action|Documentary|Drama|Thriller,1998.0,"['Action', 'Documentary', 'Drama', 'Thriller']",0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,3.5,1.0,0.0,3.5,3.5,1.0,1519355360.0,1519355360.0,0.0,120570,30983.0
27003,Beowulf (1999),Action|Horror|Sci-Fi,1999.0,"['Action', 'Horror', 'Sci-Fi']",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0,1.0,0.0,3.0,3.0,1.0,1272569203.0,1272569203.0,0.0,120604,5470.0
27006,RKO 281 (1999),Drama,1999.0,['Drama'],0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.5,1.0,0.0,3.5,3.5,1.0,1253957586.0,1253957586.0,0.0,120801,50008.0
27008,From Dusk Till Dawn 2: Texas Blood Money (1999) ,Comedy|Crime|Horror,1999.0,"['Comedy', 'Crime', 'Horror']",0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1.0,1.0,0.0,1.0,1.0,1.0,1519333508.0,1519333508.0,0.0,120860,12095.0
27020,Gia (1998),Drama|Romance,1998.0,"['Drama', 'Romance']",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.4,5.0,0.224,3.0,3.5,5.0,1161529717.0,1535832729.0,4332.210787037037,123865,14533.0
27022,Thursday (1998),Action|Crime|Thriller,1998.0,"['Action', 'Crime', 'Thriller']",0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0,1.0,0.0,4.0,4.0,1.0,1474411587.0,1474411587.0,0.0,124901,9812.0
27032,Who Am I? (Wo shi shei) (1998),Action|Adventure|Comedy|Sci-Fi|Thriller,1998.0,"['Action', 'Adventure', 'Comedy', 'Sci-Fi', 'Thriller']",0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,3.5,2.0,0.707,3.0,4.0,2.0,1479542348.0,1498521444.0,219.66546296296298,127357,8697.0
27036,Merlin (1998),Action|Adventure|Drama|Fantasy|Romance,1998.0,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']",0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,3.0,1.0,0.0,3.0,3.0,1.0,1277176772.0,1277176772.0,0.0,130414,7096.0
27074,Brave New World (1998),Sci-Fi,1998.0,['Sci-Fi'],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.5,1.0,0.0,1.5,1.5,1.0,1519135617.0,1519135617.0,0.0,145600,27260.0
27075,Addams Family Reunion (1998),Children|Comedy|Fantasy,1998.0,"['Children', 'Comedy', 'Fantasy']",0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,1327181622.0,1327181622.0,0.0,146402,11508.0
27105,Purgatory (1999),Fantasy|Western,1999.0,"['Fantasy', 'Western']",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.0,0.0,2.5,2.5,1.0,1519357883.0,1519357883.0,0.0,158131,23356.0
27124,Bleeder (1999),Drama|Thriller,1999.0,"['Drama', 'Thriller']",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2.0,1.0,0.0,2.0,2.0,1.0,1498510844.0,1498510844.0,0.0,161292,17985.0
27134,Dark Portals: The Chronicles of Vidocq  (Vidocq) (2001),Action|Crime|Fantasy,2001.0,"['Action', 'Crime', 'Fantasy']",0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,1.0,0.0,4.0,4.0,1.0,1446573078.0,1446573078.0,0.0,164961,9597.0
27140,Candyman 3: Day of the Dead (1999),Horror,1999.0,['Horror'],0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,1.0,0.0,3.0,3.0,1.0,1368893557.0,1368893557.0,0.0,165662,12485.0
27155,"Batman/Superman Movie, The (1998)",Action|Adventure|Animation|Children|Fantasy|Sci-Fi,1998.0,"['Action', 'Adventure', 'Animation', 'Children', 'Fantasy', 'Sci-Fi']",0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,2.0,1.0,0.0,2.0,2.0,1.0,1519122417.0,1519122417.0,0.0,169590,17074.0
27156,"Neon Genesis Evangelion: The End of Evangelion (Shin seiki Evangelion Gekijô-ban: Air/Magokoro wo, kimi ni) (1997)",Action|Animation|Drama|Fantasy|Sci-Fi,1997.0,"['Action', 'Animation', 'Drama', 'Fantasy', 'Sci-Fi']",0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,4.3,5.0,0.274,4.0,4.5,5.0,1246349054.0,1537094239.0,3365.1063078703705,169858,18491.0
27176,Style Wars (1983),Documentary,1983.0,['Documentary'],0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.5,1.0,0.0,4.5,4.5,1.0,1422285289.0,1422285289.0,0.0,177262,29587.0
